Time,Bittrex,Binance,Bitfinix,Poloniex,Bittrex-Binance-diff,Bittrex-Bitfinix-diff,Bittrex-Poloniex-diff,Binance-Bitfinix-diff,Binance-Poloniex-diff,Bitfinix-Poloniex-diff,max diff
1518435160,8724,8723.19,8729,8677,9.29E-05,0.000573132,0.005416619,0.000666041,0.005323268,0.005992855,0.005992855
1518435180,8724,8724.5,8728.6,8668.893072,5.73E-05,0.000527281,0.006356859,0.000469941,0.006414536,0.006887492,0.006887492
1518435200,8701,8723.2,8737,8667.00001,0.002551431,0.004137455,0.003922925,0.001581988,0.006484365,0.008076611,0.008076611
1518435220,8720,8724.99,8736,8666.00001,0.000572248,0.001834862,0.006231247,0.001261893,0.006807061,0.008077543,0.008077543
1518435240,8701,8725,8731.8,8649.999999,0.002758304,0.003539823,0.005895954,0.00077937,0.00867052,0.009456648,0.009456648
1518435260,8701,8721.53,8730.2,8631.982075,0.002359499,0.003355936,0.007995606,0.000994092,0.01037397,0.011378375,0.011378375
1518435280,8701,8714.01,8721.8,8631.982075,0.00149523,0.00239053,0.007995606,0.000893963,0.009502791,0.010405249,0.010405249
1518435300,8701,8709.99,8716.5,8633.34,0.001033215,0.001781404,0.00783706,0.000747418,0.008878372,0.009632425,0.009632425
1518435320,8719,8718.84,8713.9,8634,1.84E-05,0.000585272,0.0098448,0.00056691,0.009826268,0.009254112,0.0098448
1518435340,8705,8718.75,8712,8634,0.001579552,0.000804136,0.008223303,0.000774793,0.009815844,0.009034051,0.009815844
1518435360,8705,8710.4,8712.7,8666.499999,0.000620333,0.000884549,0.004442393,0.000264052,0.005065482,0.005330872,0.005330872
1518435380,8705,8711.36,8710.4,8645.525242,0.000730615,0.000620333,0.006879253,0.000110213,0.007614894,0.007503854,0.007614894
1518435400,8718.11,8711,8710,8645.525242,0.000816209,0.000931114,0.008395645,0.000114811,0.007573254,0.007457587,0.008395645
1518435420,8718.11,8700,8695.5,8665.499995,0.002081609,0.002600196,0.006071202,0.000517509,0.003981306,0.003462005,0.006071202
1518435440,8700,8684.05,8685.7,8660.602485,0.001836701,0.001646384,0.00454905,0.000190004,0.002707377,0.002897895,0.00454905
1518435460,8690,8669.51,8661.9,8655,0.002363455,0.003244092,0.004043905,0.00087856,0.001676488,0.000797227,0.004043905
1518435480,8689,8670.99,8664.1,8655,0.002077041,0.002873928,0.003928365,0.000795236,0.001847487,0.001051415,0.003928365
1518435500,8683,8680.01,8674.3,8654,0.00034447,0.001002963,0.003351052,0.000658266,0.003005547,0.002345736,0.003351052
1518435520,8680,8682.01,8684.1,8655,0.000231567,0.00047235,0.002888504,0.000240728,0.003120739,0.003362218,0.003362218
1518435540,8680,8694.75,8703,8646,0.001699309,0.00264977,0.003932454,0.000948848,0.005638446,0.006592644,0.006592644
1518435560,8680,8683.62,8700,8646,0.000417051,0.002304147,0.003932454,0.00188631,0.004351145,0.006245663,0.006245663
1518435580,8671.5,8673.72,8685.9,8645,0.000256011,0.001660612,0.003065356,0.001404242,0.003322152,0.004731058,0.004731058
1518435600,8680,8670.94,8681.8,8645,0.001044869,0.000207373,0.004048583,0.001252459,0.003000578,0.004256796,0.004256796
1518435620,8671,8666,8666.6,8645,0.000576967,0.000507696,0.003007519,6.92E-05,0.00242915,0.002498554,0.003007519
1518435640,8671,8663.37,8669.6,8666,0.00088072,0.000161484,0.000576967,0.00071912,0.000303577,0.000415417,0.00088072
1518435660,8672,8662.99,8669.8,8666,0.001040057,0.000253754,0.000692361,0.000786103,0.000347455,0.000438495,0.001040057
1518435680,8679,8670,8680.1,8675,0.001038062,0.000126743,0.000461095,0.001164937,0.000576701,0.000587896,0.001164937
1518435700,8679,8667.16,8689,8675.000001,0.001366076,0.001152206,0.000461095,0.002519857,0.000904564,0.001613833,0.002519857
1518435720,8690,8679.96,8698.1,8692,0.001156687,0.000932106,0.00023015,0.002089871,0.001387103,0.000701795,0.002089871
1518435740,8679,8673,8697.5,8692,0.000691802,0.002131582,0.001497868,0.002824859,0.002190707,0.000632766,0.002824859
1518435760,8679,8669.78,8682.9,8700,0.001063464,0.000449361,0.002419634,0.001513303,0.003485671,0.001969388,0.003485671
1518435780,8670,8660.56,8682,8694.957783,0.001089999,0.001384083,0.002878637,0.00247559,0.003971774,0.001492488,0.003971774
1518435800,8670,8655.4,8674,8700,0.001686808,0.000461361,0.003460208,0.002148947,0.005152853,0.002997464,0.005152853
1518435820,8675,8659.79,8669.9,8700,0.001756394,0.000588242,0.002881844,0.001167465,0.0046433,0.003471782,0.0046433
1518435840,8670,8655.36,8685,8700,0.001691437,0.001730104,0.003460208,0.003424468,0.005157498,0.001727116,0.005157498
1518435860,8670,8654.09,8682.8,8700,0.001838437,0.001476355,0.003460208,0.003317507,0.005305006,0.001980928,0.005305006
1518435880,8680,8650.12,8669.5,8700,0.003454287,0.001211143,0.002304147,0.002240431,0.005766394,0.003518081,0.005766394
1518435900,8671,8650.02,8663.4,8710.434971,0.002425428,0.000877254,0.004547915,0.001546817,0.006984374,0.005429158,0.006984374
1518435920,8670,8656.87,8663.1,8710.434971,0.001516714,0.000796482,0.00466378,0.00071966,0.006187568,0.005463976,0.006187568
1518435940,8670,8656.53,8666.1,8710.434971,0.001556051,0.000450029,0.00466378,0.001105524,0.006227088,0.005115908,0.006227088
1518435960,8670,8669.98,8682.9,8709.43497,2.31E-06,0.001487889,0.004548439,0.0014902,0.004550757,0.003056003,0.004550757
1518435980,8670,8670,8692,8701.724536,0,0.002537486,0.003659116,0.002537486,0.003659116,0.001118792,0.003659116
1518436000,8680,8675,8693.2,8694.932854,0.000576369,0.001520737,0.001720375,0.002097983,0.002297735,0.000199334,0.002297735
1518436020,8685,8674.37,8694.1,8694.932853,0.001225449,0.001047784,0.001143679,0.002274517,0.00237053,9.58E-05,0.00237053
1518436040,8688,8665.08,8689.7,8690,0.0026451,0.000195672,0.000230203,0.002841289,0.002875911,3.45E-05,0.002875911
1518436060,8689,8653.99,8678.2,8700,0.004045533,0.001244498,0.001265968,0.002797553,0.005316623,0.002512042,0.005316623
1518436080,8680,8669.7,8684,8700,0.001188046,0.000460829,0.002304147,0.001649423,0.003494931,0.001842469,0.003494931
1518436100,8680,8657.65,8685.6,8700,0.002581532,0.000645161,0.002304147,0.003228359,0.004891628,0.001657917,0.004891628
1518436120,8680,8661.75,8685.7,8717.500002,0.002106965,0.000656682,0.004320277,0.00276503,0.006436344,0.00366119,0.006436344
1518436140,8680,8669.71,8686.2,8717.500002,0.001186891,0.000714286,0.004320277,0.001902024,0.005512295,0.003603417,0.005512295
1518436160,8680,8660.46,8687.1,8715,0.002256231,0.000817972,0.004032258,0.003076049,0.006297587,0.003211659,0.006297587
1518436180,8680,8659.95,8676,8714.999999,0.002315256,0.000461042,0.004032258,0.001853359,0.00635685,0.004495159,0.00635685
1518436200,8689,8668.45,8678.3,8714.999999,0.002370666,0.00123296,0.002992289,0.001136305,0.005370049,0.004228939,0.005370049
1518436220,8689,8663.05,8680.6,8700,0.002995481,0.000967675,0.001265968,0.002025845,0.004265241,0.002234869,0.004265241
1518436240,8680,8663.13,8680.8,8714.999999,0.001947333,9.22E-05,0.004032258,0.002039678,0.005987443,0.003939729,0.005987443
1518436260,8680,8668,8684.9,8700.000001,0.001384402,0.000564516,0.002304148,0.0019497,0.00369174,0.00173865,0.00369174
1518436280,8689,8681.19,8693.5,8701.153745,0.000899646,0.000517896,0.001398751,0.001418008,0.002299655,0.000880399,0.002299655
1518436300,8689,8672.5,8692.8,8701.153745,0.001902566,0.000437335,0.001398751,0.002340732,0.003303978,0.000960996,0.003303978
1518436320,8689,8674.98,8691.1,8714.999999,0.001616142,0.000241685,0.002992289,0.001858218,0.004613267,0.002749939,0.004613267
1518436340,8680,8655,8678.7,8714.999999,0.002888504,0.000149792,0.004032258,0.002738302,0.006932409,0.004182654,0.006932409
1518436360,8672,8657.93,8659.2,8715,0.0016251,0.001478197,0.004958487,0.000146686,0.006591645,0.006444013,0.006591645
1518436380,8670,8653.48,8660.8,8714.999999,0.001909059,0.001062258,0.005190311,0.000845902,0.007109278,0.006258082,0.007109278
1518436400,8666.600001,8639.88,8651.1,8714.99,0.003092636,0.00179168,0.005583504,0.001298629,0.008693408,0.007385188,0.008693408
1518436420,8670,8632.71,8637,8714.999999,0.004319617,0.003820771,0.005190311,0.000496947,0.009532348,0.009030913,0.009532348
1518436440,8667.03,8628,8635.8,8714.989998,0.004523644,0.003616341,0.005533614,0.000904033,0.01008229,0.009169967,0.01008229
1518436460,8666.600001,8630,8629.6,8714.989997,0.00424102,0.004287568,0.005583504,4.64E-05,0.009848204,0.009895012,0.009895012
1518436480,8659.289443,8635,8641.5,8714.989996,0.002812906,0.002058606,0.006432462,0.00075275,0.009263462,0.00850431,0.009263462
1518436500,8653.6359,8632.7,8630,8703,0.002425186,0.002738806,0.005704435,0.000312862,0.008143455,0.008458864,0.008458864
1518436520,8651.1,8627.29,8640.4,8712.423606,0.002759847,0.001238369,0.007088533,0.001519597,0.009867943,0.00833568,0.009867943
1518436540,8654.244,8640,8648.7,8712.99,0.001648611,0.000641021,0.006788115,0.001006944,0.008447917,0.007433487,0.008447917
1518436560,8656.5,8659.97,8664,8712.989999,0.000400855,0.000866401,0.006525732,0.00046536,0.006122423,0.005654432,0.006525732
1518436580,8657,8660.67,8670,8712.989999,0.000423934,0.001501675,0.006467598,0.001077284,0.006041103,0.004958477,0.006467598
1518436600,8660,8659.99,8669.1,8712.423606,1.15E-06,0.001050808,0.006053534,0.001051964,0.006054696,0.004997474,0.006054696
1518436620,8657,8641.01,8656,8712.99,0.001850478,0.000115527,0.006467598,0.001734751,0.008330045,0.006583872,0.008330045
1518436640,8660,8632.74,8641.2,8713,0.003157746,0.002175624,0.006120092,0.00097999,0.009297164,0.008309031,0.009297164
1518436660,8657,8634.98,8641.3,8712.969999,0.002550093,0.001816856,0.006465288,0.000731907,0.009031868,0.008293891,0.009031868
1518436680,8680,8643.29,8644.1,8712.969999,0.004247225,0.004153122,0.003798387,9.37E-05,0.008061745,0.007967284,0.008061745
1518436700,8680,8649,8671,8712.969999,0.003584229,0.001037943,0.003798387,0.002543647,0.007396231,0.004840272,0.007396231
1518436720,8680,8636.43,8663.7,8704.000001,0.005044909,0.001881413,0.002764977,0.003157555,0.007823835,0.004651592,0.007823835
1518436740,8680,8635.06,8647,8712,0.005204365,0.003816352,0.003686636,0.001382735,0.008910187,0.007517058,0.008910187
1518436760,8660,8632.07,8644.1,8711.999998,0.003235609,0.001839405,0.006004619,0.00139364,0.009259656,0.007855069,0.009259656
1518436780,8657,8640,8654.3,8711.999998,0.001967593,0.000311984,0.00635324,0.001655093,0.008333333,0.006667206,0.008333333
1518436800,8657,8640.01,8653.4,8703,0.001966433,0.000416021,0.005313619,0.001549767,0.007290501,0.005731851,0.007290501
1518436820,8680,8649.98,8662.1,8702.88,0.003470528,0.002066473,0.002635945,0.001401159,0.006115621,0.004707865,0.006115621
1518436840,8680,8664.95,8678.5,8700,0.001736882,0.000172841,0.002304147,0.001563771,0.004045032,0.002477387,0.004045032
1518436860,8690,8672.11,8689,8698.20251,0.002062935,0.000115088,0.000943902,0.001947623,0.003008784,0.001059099,0.003008784
1518436880,8690,8673.4,8685.1,8690.76,0.001913898,0.000564185,8.75E-05,0.001348952,0.002001522,0.000651691,0.002001522
1518436900,8699,8678.67,8690,8690,0.002342525,0.001035673,0.001035673,0.0013055,0.0013055,0,0.002342525
1518436920,8690,8680,8687.8,8690.519998,0.001152074,0.000253229,5.98E-05,0.000898618,0.001211981,0.000313082,0.001211981
1518436940,8714,8684.98,8699,8690,0.003341401,0.001724336,0.002761795,0.001614281,0.000578009,0.001035673,0.003341401
1518436960,8714,8697.12,8703.5,8658.302844,0.001940872,0.001206411,0.006432803,0.000733576,0.004483229,0.005220094,0.006432803
1518436980,8724,8713.94,8712.6,8658.302844,0.001154472,0.00130845,0.007587764,0.0001538,0.006425873,0.006271108,0.007587764
1518437000,8724,8702,8718,8658.302844,0.002528154,0.000688231,0.007587764,0.001838658,0.00504685,0.006894787,0.007587764
1518437020,8724,8703.11,8719,8670,0.002400291,0.00057346,0.006228374,0.001825784,0.003818916,0.005651672,0.006228374
1518437040,8715,8699.99,8718,8660.000001,0.001725289,0.000344234,0.006351039,0.002070117,0.004617783,0.006697459,0.006697459
1518437060,8715,8665.24,8701,8660.000002,0.005742484,0.00160901,0.006351039,0.004126833,0.000605081,0.004734411,0.006351039
1518437080,8715,8687.58,8692.5,8673.44,0.00315623,0.002588438,0.00479164,0.000566326,0.001630264,0.002197513,0.00479164
1518437100,8715,8689.45,8709.7,8673.44,0.002940347,0.000608517,0.00479164,0.002330412,0.001845865,0.004180579,0.00479164
1518437120,8715,8697.46,8710.9,8698,0.002016681,0.000470675,0.001954472,0.001545279,6.21E-05,0.0014831,0.002016681
1518437140,8715,8699.79,8712.8,8695.835025,0.001748318,0.000252502,0.002203926,0.001495438,0.000454813,0.001950931,0.002203926
1518437160,8715,8680,8703,8698,0.004032258,0.001378835,0.001954472,0.00264977,0.002073733,0.000574845,0.004032258
1518437180,8715,8674.96,8695,8698,0.004615583,0.002300173,0.001954472,0.002310097,0.00265592,0.000345026,0.004615583
1518437200,8715,8677,8696.6,8714.989997,0.004379394,0.002115769,1.15E-06,0.002258845,0.004378241,0.002114619,0.004379394
1518437220,8715,8676.72,8695.7,8711,0.004411805,0.002219488,0.00045919,0.002187463,0.003950802,0.00175949,0.004411805
1518437240,8715,8676,8696.2,8716.969814,0.004495159,0.002161864,0.000226026,0.002328262,0.004722201,0.002388378,0.004722201
1518437260,8715,8676.84,8701.9,8723.43497,0.004397914,0.001505418,0.000967868,0.002888148,0.005370039,0.002474743,0.005370039
1518437280,8720,8700.34,8715,8699.470001,0.002259682,0.000573723,0.002359914,0.001684992,0.000100006,0.001785166,0.002359914
1518437300,8720,8718.68,8728,8699.480002,0.000151399,0.000917431,0.002358761,0.001068969,0.002207028,0.003278357,0.003278357
1518437320,8724,8715.13,8727.664266,8711,0.00101777,0.000420021,0.001492366,0.001438219,0.000474113,0.001913014,0.001913014
1518437340,8722,8709.87,8726.8,8711.47,0.001392673,0.000550332,0.001208751,0.001943772,0.0001837,0.001759749,0.001943772
1518437360,8724,8710.85,8722,8717.500002,0.001509612,0.000229305,0.000745626,0.001280013,0.000763416,0.000516203,0.001509612
1518437380,8724,8685.25,8705,8720,0.004461587,0.002182654,0.000458716,0.00227397,0.004001036,0.001723148,0.004461587
1518437400,8722,8677,8688.1,8717.500003,0.005186124,0.003901889,0.000516203,0.001279244,0.004667512,0.003383939,0.005186124
1518437420,8724,8702.47,8700,8720,0.00247401,0.002758621,0.000458716,0.000283908,0.002014371,0.002298851,0.002758621
1518437440,8723,8709.25,8711.3,8721.335658,0.001578781,0.001343083,0.000190836,0.000235382,0.001387681,0.001152028,0.001578781
1518437460,8723,8700.19,8710.1,8726.626412,0.002621782,0.001481039,0.00041573,0.001139056,0.003038602,0.001897385,0.003038602
1518437480,8722,8706.99,8710.7,8743.516972,0.001723902,0.001297255,0.002466977,0.000426094,0.004195132,0.003767432,0.004195132
1518437500,8723,8696.99,8713.3,8770,0.00299069,0.001113241,0.005388055,0.001875361,0.008394858,0.006507293,0.008394858
1518437520,8723,8704,8713.6,8758.634045,0.002182904,0.001078773,0.004085068,0.001102941,0.006276889,0.005168248,0.006276889
1518437540,8723,8710.04,8716.3,8761.461644,0.001487938,0.000768675,0.004409222,0.000718711,0.005903721,0.005181286,0.005903721
